-9.000000000000000000e+01	8.419954214181045449e-02
-8.990000000000000568e+01	8.234607809787744537e-02
-8.980000000000001137e+01	8.049261405394445013e-02
-8.970000000000001705e+01	7.863915001001144101e-02
-8.960000000000002274e+01	7.678568596607844576e-02
-8.950000000000002842e+01	7.493222192214543664e-02
-8.940000000000003411e+01	7.307875787821242752e-02
-8.930000000000003979e+01	7.122529383427943228e-02
-8.920000000000004547e+01	6.937182979034642316e-02
-8.910000000000005116e+01	6.751836574641342792e-02
-8.900000000000005684e+01	6.566490170248041880e-02
-8.890000000000006253e+01	6.381143765854742356e-02
-8.880000000000006821e+01	6.195797361461442138e-02
-8.870000000000007390e+01	6.010450957068141919e-02
-8.860000000000007958e+01	5.825104552674841007e-02
-8.850000000000008527e+01	5.639758148281540789e-02
-8.840000000000009095e+01	5.454411743888240571e-02
-8.830000000000009663e+01	5.269065339494940353e-02
-8.820000000000010232e+01	5.083718935101640135e-02
-8.810000000000010800e+01	4.898372530708339917e-02
-8.800000000000011369e+01	4.713026126315039699e-02
-8.790000000000011937e+01	4.527679721921739481e-02
-8.780000000000012506e+01	4.342333317528439263e-02
-8.770000000000013074e+01	4.156986913135139045e-02
-8.760000000000013642e+01	3.971640508741838826e-02
-8.750000000000014211e+01	3.786294104348538608e-02
-8.740000000000014779e+01	3.600947699955238390e-02
-8.730000000000015348e+01	3.415601295561938172e-02
-8.720000000000015916e+01	3.230254891168637954e-02
-8.710000000000016485e+01	3.044908486775337389e-02
-8.700000000000017053e+01	2.859562082382037171e-02
-8.690000000000017621e+01	2.674215677988736953e-02
-8.680000000000018190e+01	2.488869273595436735e-02
-8.670000000000018758e+01	2.303522869202136170e-02
-8.660000000000019327e+01	2.118176464808835952e-02
-8.650000000000019895e+01	1.932830060415535733e-02
-8.640000000000020464e+01	1.747483656022235515e-02
-8.630000000000021032e+01	1.562137251628935297e-02
-8.620000000000021600e+01	1.376790847235634906e-02
-8.610000000000022169e+01	1.191444442842334688e-02
-8.600000000000022737e+01	1.006098038449034469e-02
-8.590000000000023306e+01	8.207516340557342513e-03
-8.580000000000023874e+01	6.354052296624339465e-03
-8.570000000000024443e+01	4.500588252691336416e-03
-8.560000000000025011e+01	2.647124208758333801e-03
-8.550000000000025580e+01	7.936601648253312951e-04
-8.540000000000026148e+01	-1.059803879107671211e-03
-8.530000000000026716e+01	-2.913267923040674043e-03
-8.520000000000027285e+01	-4.766731966973676224e-03
-8.510000000000027853e+01	-6.620196010906679272e-03
-8.500000000000028422e+01	-8.473660054839682321e-03
-8.490000000000028990e+01	-1.032712409877268450e-02
-8.480000000000029559e+01	-1.218058814270568668e-02
-8.470000000000030127e+01	-1.403405218663869060e-02
-8.460000000000030695e+01	-1.588751623057169104e-02
-8.450000000000031264e+01	-1.774098027450469670e-02
-8.440000000000031832e+01	-1.959444431843769888e-02
-8.430000000000032401e+01	-2.144790836237070106e-02
-8.420000000000032969e+01	-2.330137240630370324e-02
-8.410000000000033538e+01	-2.515483645023670542e-02
-8.400000000000034106e+01	-2.700830049416970760e-02
-8.390000000000034674e+01	-2.886176453810270978e-02
-8.380000000000035243e+01	-3.071522858203571196e-02
-8.370000000000035811e+01	-3.256869262596871761e-02
-8.360000000000036380e+01	-3.442215666990171979e-02
-8.350000000000036948e+01	-3.627562071383472198e-02
-8.340000000000037517e+01	-3.812908475776772416e-02
-8.330000000000038085e+01	-3.998254880170072634e-02
-8.320000000000038654e+01	-4.183601284563372852e-02
-8.310000000000039222e+01	-4.368947688956673070e-02
-8.300000000000039790e+01	-4.554294093349973288e-02
-8.290000000000040359e+01	-4.739640497743273506e-02
-8.280000000000040927e+01	-4.924986902136573724e-02
-8.270000000000041496e+01	-5.110333306529873942e-02
-8.260000000000042064e+01	-5.295679710923174854e-02
-8.250000000000042633e+01	-5.481026115316475072e-02
-8.240000000000043201e+01	-5.666372519709775291e-02
-8.230000000000043769e+01	-5.851718924103075509e-02
-8.220000000000044338e+01	-6.037065328496375727e-02
-8.210000000000044906e+01	-6.222411732889675945e-02
-8.200000000000045475e+01	-6.407758137282976163e-02
-8.190000000000046043e+01	-6.593104541676275687e-02
-8.180000000000046612e+01	-6.778450946069576599e-02
-8.170000000000047180e+01	-6.963797350462877511e-02
-8.160000000000047748e+01	-7.149143754856177035e-02
-8.150000000000048317e+01	-7.334490159249477947e-02
-8.140000000000048885e+01	-7.519836563642777472e-02
-8.130000000000049454e+01	-7.705182968036078384e-02
-8.120000000000050022e+01	-7.890529372429377908e-02
-8.110000000000050591e+01	-8.075875776822678820e-02
-8.100000000000051159e+01	-8.261222181215978344e-02
-8.090000000000051728e+01	-8.446568585609279256e-02
-8.080000000000052296e+01	-8.631914990002578780e-02
-8.070000000000052864e+01	-8.817261394395879692e-02
-8.060000000000053433e+01	-9.002607798789179216e-02
-8.050000000000054001e+01	-9.187954203182480128e-02
-8.040000000000054570e+01	-9.373300607575779653e-02
-8.030000000000055138e+01	-9.558647011969080565e-02
-8.020000000000055707e+01	-9.743993416362381477e-02
-8.010000000000056275e+01	-9.929339820755681001e-02
-8.000000000000056843e+01	-1.011468622514898191e-01
-7.990000000000057412e+01	-1.030003262954228144e-01
-7.980000000000057980e+01	-1.048537903393558235e-01
-7.970000000000058549e+01	-1.067072543832888187e-01
-7.960000000000059117e+01	-1.085607184272218279e-01
-7.950000000000059686e+01	-1.104141824711548231e-01
-7.940000000000060254e+01	-1.122676465150878322e-01
-7.930000000000060822e+01	-1.141211105590208275e-01
-7.920000000000061391e+01	-1.159745746029538366e-01
-7.910000000000061959e+01	-1.178280386468868318e-01
-7.900000000000062528e+01	-1.196815026908198409e-01
-7.890000000000063096e+01	-1.215349667347528362e-01
-7.880000000000063665e+01	-1.233884307786858453e-01
-7.870000000000064233e+01	-1.252418948226188544e-01
-7.860000000000064801e+01	-1.270953588665518497e-01
-7.850000000000065370e+01	-1.289488229104848449e-01
-7.840000000000065938e+01	-1.308022869544178679e-01
-7.830000000000066507e+01	-1.326557509983508631e-01
-7.820000000000067075e+01	-1.345092150422838584e-01
-7.810000000000067644e+01	-1.363626790862168536e-01
-7.800000000000068212e+01	-1.382161431301498766e-01
-7.790000000000068781e+01	-1.400696071740828719e-01
-7.780000000000069349e+01	-1.419230712180158671e-01
-7.770000000000069917e+01	-1.437765352619488624e-01
-7.760000000000070486e+01	-1.456299993058818854e-01
-7.750000000000071054e+01	-1.474834633498148806e-01
-7.740000000000071623e+01	-1.493369273937478758e-01
-7.730000000000072191e+01	-1.511903914376808988e-01
-7.720000000000072760e+01	-1.530438554816138941e-01
-7.710000000000073328e+01	-1.548973195255468893e-01
-7.700000000000073896e+01	-1.567507835694798846e-01
-7.690000000000074465e+01	-1.586042476134129076e-01
-7.680000000000075033e+01	-1.604577116573459028e-01
-7.670000000000075602e+01	-1.623111757012788980e-01
-7.660000000000076170e+01	-1.641646397452118933e-01
-7.650000000000076739e+01	-1.660181037891449163e-01
-7.640000000000077307e+01	-1.678715678330779115e-01
-7.630000000000077875e+01	-1.697250318770109068e-01
-7.620000000000078444e+01	-1.715784959209439020e-01
-7.610000000000079012e+01	-1.734319599648769250e-01
-7.600000000000079581e+01	-1.752854240088099202e-01
-7.590000000000080149e+01	-1.771388880527429155e-01
-7.580000000000080718e+01	-1.789923520966759385e-01
-7.570000000000081286e+01	-1.808458161406089337e-01
-7.560000000000081855e+01	-1.826992801845419290e-01
-7.550000000000082423e+01	-1.845527442284749242e-01
-7.540000000000082991e+01	-1.864062082724079472e-01
-7.530000000000083560e+01	-1.882596723163409425e-01
-7.520000000000084128e+01	-1.901131363602739377e-01
-7.510000000000084697e+01	-1.919666004042069329e-01
-7.500000000000085265e+01	-1.938200644481399559e-01
-7.490000000000085834e+01	-1.956735284920729512e-01
-7.480000000000086402e+01	-1.975269925360059464e-01
-7.470000000000086970e+01	-1.993804565799389417e-01
-7.460000000000087539e+01	-2.012339206238719647e-01
-7.450000000000088107e+01	-2.030873846678049599e-01
-7.440000000000088676e+01	-2.049408487117379551e-01
-7.430000000000089244e+01	-2.067943127556709781e-01
-7.420000000000089813e+01	-2.086477767996039734e-01
-7.410000000000090381e+01	-2.105012408435369686e-01
-7.400000000000090949e+01	-2.123547048874699639e-01
-7.390000000000091518e+01	-2.142081689314029869e-01
-7.380000000000092086e+01	-2.160616329753359821e-01
-7.370000000000092655e+01	-2.179150970192689774e-01
-7.360000000000093223e+01	-2.197685610632019726e-01
-7.350000000000093792e+01	-2.216220251071349956e-01
-7.340000000000094360e+01	-2.234754891510679908e-01
