-9.000000000000000000e+01	4.471610535580060053e-01
-8.990000000000000568e+01	4.395151202341049390e-01
-8.980000000000001137e+01	4.318691869102039282e-01
-8.970000000000001705e+01	4.242232535863028620e-01
-8.960000000000002274e+01	4.165773202624018512e-01
-8.950000000000002842e+01	4.089313869385007849e-01
-8.940000000000003411e+01	4.012854536145997741e-01
-8.930000000000003979e+01	3.936395202906987079e-01
-8.920000000000004547e+01	3.859935869667976971e-01
-8.910000000000005116e+01	3.783476536428966308e-01
-8.900000000000005684e+01	3.707017203189956200e-01
-8.890000000000006253e+01	3.630557869950945538e-01
-8.880000000000006821e+01	3.554098536711935430e-01
-8.870000000000007390e+01	3.477639203472924767e-01
-8.860000000000007958e+01	3.401179870233914659e-01
-8.850000000000008527e+01	3.324720536994903997e-01
-8.840000000000009095e+01	3.248261203755893889e-01
-8.830000000000009663e+01	3.171801870516883226e-01
-8.820000000000010232e+01	3.095342537277873118e-01
-8.810000000000010800e+01	3.018883204038862456e-01
-8.800000000000011369e+01	2.942423870799851793e-01
-8.790000000000011937e+01	2.865964537560841685e-01
-8.780000000000012506e+01	2.789505204321831022e-01
-8.770000000000013074e+01	2.713045871082820915e-01
-8.760000000000013642e+01	2.636586537843810252e-01
-8.750000000000014211e+01	2.560127204604800144e-01
-8.740000000000014779e+01	2.483667871365789759e-01
-8.730000000000015348e+01	2.407208538126779374e-01
-8.720000000000015916e+01	2.330749204887768988e-01
-8.710000000000016485e+01	2.254289871648758603e-01
-8.700000000000017053e+01	2.177830538409748218e-01
-8.690000000000017621e+01	2.101371205170737555e-01
-8.680000000000018190e+01	2.024911871931727170e-01
-8.670000000000018758e+01	1.948452538692716784e-01
-8.660000000000019327e+01	1.871993205453706399e-01
-8.650000000000019895e+01	1.795533872214696014e-01
-8.640000000000020464e+01	1.719074538975685629e-01
-8.630000000000021032e+01	1.642615205736675243e-01
-8.620000000000021600e+01	1.566155872497664858e-01
-8.610000000000022169e+01	1.489696539258654473e-01
-8.600000000000022737e+01	1.413237206019644088e-01
-8.590000000000023306e+01	1.336777872780633702e-01
-8.580000000000023874e+01	1.260318539541623317e-01
-8.570000000000024443e+01	1.183859206302612932e-01
-8.560000000000025011e+01	1.107399873063602547e-01
-8.550000000000025580e+01	1.030940539824592161e-01
-8.540000000000026148e+01	9.544812065855817762e-02
-8.530000000000026716e+01	8.780218733465713910e-02
-8.520000000000027285e+01	8.015625401075610057e-02
-8.510000000000027853e+01	7.251032068685504817e-02
-8.500000000000028422e+01	6.486438736295400964e-02
-8.490000000000028990e+01	5.721845403905297806e-02
-8.480000000000029559e+01	4.957252071515193259e-02
-8.470000000000030127e+01	4.192658739125089407e-02
-8.460000000000030695e+01	3.428065406734985554e-02
-8.450000000000031264e+01	2.663472074344881702e-02
-8.440000000000031832e+01	1.898878741954777849e-02
-8.430000000000032401e+01	1.134285409564673823e-02
-8.420000000000032969e+01	3.696920771745697970e-03
-8.410000000000033538e+01	-3.949012552155341423e-03
-8.400000000000034106e+01	-1.159494587605638082e-02
-8.390000000000034674e+01	-1.924087919995742108e-02
-8.380000000000035243e+01	-2.688681252385845960e-02
-8.370000000000035811e+01	-3.453274584775949813e-02
-8.360000000000036380e+01	-4.217867917166053665e-02
-8.350000000000036948e+01	-4.982461249556158212e-02
-8.340000000000037517e+01	-5.747054581946262064e-02
